Node,TAZ12,County,Region,TAZCentroid
24876,1292,San Mateo,MTC,0
24877,1216,San Mateo,MTC,0
24878,1224,San Mateo,MTC,0
24879,1224,San Mateo,MTC,0
24880,1224,San Mateo,MTC,0
24881,1200,San Mateo,MTC,0
24882,1230,San Mateo,MTC,0
24883,1228,San Mateo,MTC,0
24884,1200,San Mateo,MTC,0
24885,1200,San Mateo,MTC,0
24886,1200,San Mateo,MTC,0
24887,1224,San Mateo,MTC,0
24888,1240,San Mateo,MTC,0
24889,1200,San Mateo,MTC,0
24890,1230,San Mateo,MTC,0
24891,1230,San Mateo,MTC,0
24892,1200,San Mateo,MTC,0
24893,1200,San Mateo,MTC,0
24894,1200,San Mateo,MTC,0
24895,1230,San Mateo,MTC,0
24896,1200,San Mateo,MTC,0
24897,1200,San Mateo,MTC,0
24898,1224,San Mateo,MTC,0
24899,1229,San Mateo,MTC,0
24900,1229,San Mateo,MTC,0
24901,1229,San Mateo,MTC,0
24902,1229,San Mateo,MTC,0
24903,1229,San Mateo,MTC,0
24904,1228,San Mateo,MTC,0
24905,1200,San Mateo,MTC,0
24906,1229,San Mateo,MTC,0
24907,1224,San Mateo,MTC,0
24908,113,Humboldt,Rest of State,0
24909,1229,San Mateo,MTC,0
24910,1230,San Mateo,MTC,0
24911,1228,San Mateo,MTC,0
24912,1230,San Mateo,MTC,0
24913,1228,San Mateo,MTC,0
24914,1228,San Mateo,MTC,0
24915,1228,San Mateo,MTC,0
24916,1229,San Mateo,MTC,0
24917,1231,San Mateo,MTC,0
24918,1230,San Mateo,MTC,0
24919,1230,San Mateo,MTC,0
24920,1230,San Mateo,MTC,0
24921,1230,San Mateo,MTC,0
24922,1219,San Mateo,MTC,0
24923,1217,San Mateo,MTC,0
24924,1231,San Mateo,MTC,0
24925,1231,San Mateo,MTC,0
24926,1232,San Mateo,MTC,0
24927,1234,San Mateo,MTC,0
24928,1234,San Mateo,MTC,0
24929,1234,San Mateo,MTC,0
24930,1234,San Mateo,MTC,0
24931,1234,San Mateo,MTC,0
24932,1234,San Mateo,MTC,0
24933,1286,San Mateo,MTC,0
24934,1232,San Mateo,MTC,0
24935,1233,San Mateo,MTC,0
24936,1201,San Mateo,MTC,0
24937,1201,San Mateo,MTC,0
24938,1201,San Mateo,MTC,0
24939,1201,San Mateo,MTC,0
24940,1201,San Mateo,MTC,0
24941,1201,San Mateo,MTC,0
24942,1238,San Mateo,MTC,0
24943,1237,San Mateo,MTC,0
24944,1233,San Mateo,MTC,0
24945,1201,San Mateo,MTC,0
24946,1201,San Mateo,MTC,0
24947,1201,San Mateo,MTC,0
24948,1287,San Mateo,MTC,0
24949,1253,San Mateo,MTC,0
24950,1234,San Mateo,MTC,0
24951,1230,San Mateo,MTC,0
24952,1230,San Mateo,MTC,0
24953,1230,San Mateo,MTC,0
24954,1286,San Mateo,MTC,0
24955,1286,San Mateo,MTC,0
24956,1293,San Mateo,MTC,0
24957,1286,San Mateo,MTC,0
24958,1286,San Mateo,MTC,0
24959,1234,San Mateo,MTC,0
24960,1286,San Mateo,MTC,0
24961,1286,San Mateo,MTC,0
24962,1234,San Mateo,MTC,0
24963,1286,San Mateo,MTC,0
24964,1286,San Mateo,MTC,0
24965,1286,San Mateo,MTC,0
24966,1258,San Mateo,MTC,0
24967,1230,San Mateo,MTC,0
24968,1263,San Mateo,MTC,0
24969,1230,San Mateo,MTC,0
24970,1293,San Mateo,MTC,0
24971,1293,San Mateo,MTC,0
24972,1293,San Mateo,MTC,0
24973,1174,San Mateo,MTC,0
24974,1293,San Mateo,MTC,0
24975,1293,San Mateo,MTC,0
24976,1293,San Mateo,MTC,0
24977,1293,San Mateo,MTC,0
24978,1294,San Mateo,MTC,0
24979,1292,San Mateo,MTC,0
24980,1294,San Mateo,MTC,0
24981,1285,San Mateo,MTC,0
24982,1285,San Mateo,MTC,0
24983,1285,San Mateo,MTC,0
24984,1292,San Mateo,MTC,0
24985,1293,San Mateo,MTC,0
24986,1292,San Mateo,MTC,0
24987,1294,San Mateo,MTC,0
24988,1294,San Mateo,MTC,0
24989,1292,San Mateo,MTC,0
24990,1292,San Mateo,MTC,0
24991,1285,San Mateo,MTC,0
24992,1285,San Mateo,MTC,0
24993,1292,San Mateo,MTC,0
24994,1255,San Mateo,MTC,0
24995,1256,San Mateo,MTC,0
24996,1257,San Mateo,MTC,0
24997,1205,San Mateo,MTC,0
24998,1286,San Mateo,MTC,0
24999,1234,San Mateo,MTC,0
25000,1212,San Mateo,MTC,0
25001,1212,San Mateo,MTC,0
25002,1212,San Mateo,MTC,0
25003,1212,San Mateo,MTC,0
25004,1212,San Mateo,MTC,0
25005,1212,San Mateo,MTC,0
25006,1212,San Mateo,MTC,0
25007,1193,San Mateo,MTC,0
25008,1232,San Mateo,MTC,0
25009,1232,San Mateo,MTC,0
25010,1252,San Mateo,MTC,0
25011,1217,San Mateo,MTC,0
25012,114,Humboldt,Rest of State,0
25013,1212,San Mateo,MTC,0
25014,1216,San Mateo,MTC,0
25015,1217,San Mateo,MTC,0
25016,1217,San Mateo,MTC,0
25017,1229,San Mateo,MTC,0
25018,1228,San Mateo,MTC,0
25019,1230,San Mateo,MTC,0
25020,1215,San Mateo,MTC,0
25021,1218,San Mateo,MTC,0
25022,1215,San Mateo,MTC,0
25023,1153,San Francisco,MTC,0
25024,1215,San Mateo,MTC,0
25025,1218,San Mateo,MTC,0
25026,1220,San Mateo,MTC,0
25027,1214,San Mateo,MTC,0
25028,1189,San Mateo,MTC,0
25029,1213,San Mateo,MTC,0
25030,1213,San Mateo,MTC,0
25031,1213,San Mateo,MTC,0
25032,1179,San Mateo,MTC,0
25033,1219,San Mateo,MTC,0
25034,1222,San Mateo,MTC,0
25035,1179,San Mateo,MTC,0
25036,1179,San Mateo,MTC,0
25037,1189,San Mateo,MTC,0
25038,1179,San Mateo,MTC,0
25039,1219,San Mateo,MTC,0
25040,1219,San Mateo,MTC,0
25041,1219,San Mateo,MTC,0
25042,1213,San Mateo,MTC,0
25043,1213,San Mateo,MTC,0
25044,1213,San Mateo,MTC,0
25045,1219,San Mateo,MTC,0
25046,1213,San Mateo,MTC,0
25047,1210,San Mateo,MTC,0
25048,1231,San Mateo,MTC,0
25049,1213,San Mateo,MTC,0
25050,1189,San Mateo,MTC,0
25051,1188,San Mateo,MTC,0
25052,1179,San Mateo,MTC,0
25053,1187,San Mateo,MTC,0
25054,1183,San Mateo,MTC,0
25055,1175,San Mateo,MTC,0
25056,1175,San Mateo,MTC,0
25057,1222,San Mateo,MTC,0
25058,1188,San Mateo,MTC,0
25059,1188,San Mateo,MTC,0
25060,1189,San Mateo,MTC,0
25061,1200,San Mateo,MTC,0
25062,1215,San Mateo,MTC,0
25063,1188,San Mateo,MTC,0
25064,1213,San Mateo,MTC,0
25065,1189,San Mateo,MTC,0
25066,1189,San Mateo,MTC,0
25067,1189,San Mateo,MTC,0
25068,1189,San Mateo,MTC,0
25069,1213,San Mateo,MTC,0
25070,1189,San Mateo,MTC,0
25071,1175,San Mateo,MTC,0
25072,1189,San Mateo,MTC,0
25073,1175,San Mateo,MTC,0
25074,1186,San Mateo,MTC,0
25075,1186,San Mateo,MTC,0
25076,1189,San Mateo,MTC,0
25077,1184,San Mateo,MTC,0
25078,1187,San Mateo,MTC,0
25079,1185,San Mateo,MTC,0
25080,114,Humboldt,Rest of State,0
25081,1186,San Mateo,MTC,0
25082,1109,San Francisco,MTC,0
25083,1215,San Mateo,MTC,0
25084,1175,San Mateo,MTC,0
25085,1225,San Mateo,MTC,0
25086,1185,San Mateo,MTC,0
25087,1186,San Mateo,MTC,0
25088,1185,San Mateo,MTC,0
25089,1289,San Mateo,MTC,0
25090,1200,San Mateo,MTC,0
25091,1183,San Mateo,MTC,0
25092,1183,San Mateo,MTC,0
25093,1187,San Mateo,MTC,0
25094,1183,San Mateo,MTC,0
25095,1292,San Mateo,MTC,0
25096,1292,San Mateo,MTC,0
25097,1211,San Mateo,MTC,0
25098,1211,San Mateo,MTC,0
25099,1179,San Mateo,MTC,0
25100,1114,San Francisco,MTC,0
25101,1182,San Mateo,MTC,0
25102,1182,San Mateo,MTC,0
25103,1182,San Mateo,MTC,0
25104,1114,San Francisco,MTC,0
25105,1181,San Mateo,MTC,0
25106,1178,San Mateo,MTC,0
25107,1178,San Mateo,MTC,0
25108,1182,San Mateo,MTC,0
25109,1181,San Mateo,MTC,0
25110,1183,San Mateo,MTC,0
25111,1182,San Mateo,MTC,0
25112,1182,San Mateo,MTC,0
25113,1179,San Mateo,MTC,0
25114,1193,San Mateo,MTC,0
25115,1193,San Mateo,MTC,0
25116,1193,San Mateo,MTC,0
25117,1193,San Mateo,MTC,0
25118,1193,San Mateo,MTC,0
25119,1176,San Mateo,MTC,0
25120,1223,San Mateo,MTC,0
25121,1193,San Mateo,MTC,0
25122,1193,San Mateo,MTC,0
25123,1211,San Mateo,MTC,0
25124,1179,San Mateo,MTC,0
25125,1179,San Mateo,MTC,0
25126,1160,San Francisco,MTC,0
25127,1160,San Francisco,MTC,0
25128,1161,San Francisco,MTC,0
25129,1161,San Francisco,MTC,0
25130,1161,San Francisco,MTC,0
25131,1161,San Francisco,MTC,0
25132,1174,San Mateo,MTC,0
25133,1153,San Francisco,MTC,0
25134,1153,San Francisco,MTC,0
25135,1160,San Francisco,MTC,0
25136,1153,San Francisco,MTC,0
25137,1160,San Francisco,MTC,0
25138,1153,San Francisco,MTC,0
25139,1153,San Francisco,MTC,0
25140,1153,San Francisco,MTC,0
25141,1159,San Francisco,MTC,0
25142,1262,San Mateo,MTC,0
25143,1161,San Francisco,MTC,0
25144,1160,San Francisco,MTC,0
25145,1160,San Francisco,MTC,0
25146,1161,San Francisco,MTC,0
25147,1153,San Francisco,MTC,0
25148,1102,San Francisco,MTC,0
25149,1154,San Francisco,MTC,0
25150,1165,San Francisco,MTC,0
25151,1020,San Francisco,MTC,0
25152,1052,San Francisco,MTC,0
25153,1191,San Francisco,MTC,0
25154,1190,San Francisco,MTC,0
25155,1155,San Francisco,MTC,0
25156,1104,San Francisco,MTC,0
25157,1154,San Francisco,MTC,0
25158,1156,San Francisco,MTC,0
25159,1114,San Francisco,MTC,0
25160,1114,San Francisco,MTC,0
25161,1042,San Francisco,MTC,0
25162,1118,San Francisco,MTC,0
25163,1103,San Francisco,MTC,0
25164,1161,San Francisco,MTC,0
25165,1103,San Francisco,MTC,0
25166,1103,San Francisco,MTC,0
25167,1192,San Francisco,MTC,0
25168,1190,San Francisco,MTC,0
25169,1261,San Mateo,MTC,0
25170,1192,San Francisco,MTC,0
25171,1192,San Francisco,MTC,0
25172,1192,San Francisco,MTC,0
25173,1191,San Francisco,MTC,0
25174,114,Humboldt,Rest of State,0
25175,1157,San Francisco,MTC,0
25176,1114,San Francisco,MTC,0
25177,1112,San Francisco,MTC,0
25178,113,Humboldt,Rest of State,0
25179,1153,San Francisco,MTC,0
25180,1100,San Francisco,MTC,0
25181,1157,San Francisco,MTC,0
25182,1100,San Francisco,MTC,0
25183,1200,San Mateo,MTC,0
25184,1157,San Francisco,MTC,0
25185,1153,San Francisco,MTC,0
25186,1171,San Francisco,MTC,0
25187,1100,San Francisco,MTC,0
25188,1157,San Francisco,MTC,0
25189,1153,San Francisco,MTC,0
25190,1160,San Francisco,MTC,0
25191,1160,San Francisco,MTC,0
25192,1100,San Francisco,MTC,0
25193,1288,San Mateo,MTC,0
25194,1157,San Francisco,MTC,0
25195,1156,San Francisco,MTC,0
25196,1291,San Mateo,MTC,0
25197,1189,San Mateo,MTC,0
25198,1110,San Francisco,MTC,0
25199,1110,San Francisco,MTC,0
25200,1028,San Francisco,MTC,0
25201,1001,San Francisco,MTC,0
25202,1162,San Francisco,MTC,0
25203,1161,San Francisco,MTC,0
25204,1161,San Francisco,MTC,0
25205,1161,San Francisco,MTC,0
25206,1161,San Francisco,MTC,0
25207,1161,San Francisco,MTC,0
25208,1161,San Francisco,MTC,0
25209,1161,San Francisco,MTC,0
25210,1161,San Francisco,MTC,0
25211,1150,San Francisco,MTC,0
25212,1162,San Francisco,MTC,0
25213,1159,San Francisco,MTC,0
25214,1161,San Francisco,MTC,0
25215,1161,San Francisco,MTC,0
25216,1161,San Francisco,MTC,0
25217,1161,San Francisco,MTC,0
25218,1161,San Francisco,MTC,0
25219,1029,San Francisco,MTC,0
25220,1150,San Francisco,MTC,0
25221,1163,San Francisco,MTC,0
25222,1029,San Francisco,MTC,0
25223,1169,San Francisco,MTC,0
25224,1170,San Francisco,MTC,0
25225,1166,San Francisco,MTC,0
25226,1170,San Francisco,MTC,0
25227,1170,San Francisco,MTC,0
25228,1162,San Francisco,MTC,0
25229,1170,San Francisco,MTC,0
25230,1170,San Francisco,MTC,0
25231,1164,San Francisco,MTC,0
25232,1165,San Francisco,MTC,0
25233,1165,San Francisco,MTC,0
25234,1165,San Francisco,MTC,0
25235,1164,San Francisco,MTC,0
25236,1110,San Francisco,MTC,0
25237,1166,San Francisco,MTC,0
25238,1164,San Francisco,MTC,0
25239,1162,San Francisco,MTC,0
25240,1158,San Francisco,MTC,0
25241,1170,San Francisco,MTC,0
25242,1168,San Francisco,MTC,0
25243,1158,San Francisco,MTC,0
25244,1169,San Francisco,MTC,0
25245,1169,San Francisco,MTC,0
25246,1169,San Francisco,MTC,0
25247,1169,San Francisco,MTC,0
25248,1169,San Francisco,MTC,0
25249,1163,San Francisco,MTC,0
25250,1169,San Francisco,MTC,0
25251,1158,San Francisco,MTC,0
25252,1158,San Francisco,MTC,0
25253,1108,San Francisco,MTC,0
25254,1182,San Mateo,MTC,0
25255,1163,San Francisco,MTC,0
25256,1138,San Francisco,MTC,0
25257,1158,San Francisco,MTC,0
25258,1138,San Francisco,MTC,0
25259,1162,San Francisco,MTC,0
25260,1162,San Francisco,MTC,0
25261,1166,San Francisco,MTC,0
25262,1167,San Francisco,MTC,0
25263,1166,San Francisco,MTC,0
25264,1166,San Francisco,MTC,0
25265,1166,San Francisco,MTC,0
25266,1170,San Francisco,MTC,0
25267,1166,San Francisco,MTC,0
25268,1166,San Francisco,MTC,0
25269,1166,San Francisco,MTC,0
25270,1166,San Francisco,MTC,0
25271,1170,San Francisco,MTC,0
25272,1170,San Francisco,MTC,0
25273,1170,San Francisco,MTC,0
25274,1169,San Francisco,MTC,0
25275,1169,San Francisco,MTC,0
25276,1058,San Francisco,MTC,0
25277,1158,San Francisco,MTC,0
25278,1168,San Francisco,MTC,0
25279,1168,San Francisco,MTC,0
25280,1111,San Francisco,MTC,0
25281,1167,San Francisco,MTC,0
25282,1168,San Francisco,MTC,0
25283,1167,San Francisco,MTC,0
25284,1167,San Francisco,MTC,0
25285,1167,San Francisco,MTC,0
25286,1168,San Francisco,MTC,0
25287,1029,San Francisco,MTC,0
25288,1137,San Francisco,MTC,0
25289,1138,San Francisco,MTC,0
25290,1138,San Francisco,MTC,0
25291,1138,San Francisco,MTC,0
25292,1138,San Francisco,MTC,0
25293,1138,San Francisco,MTC,0
25294,1138,San Francisco,MTC,0
25295,1137,San Francisco,MTC,0
25296,1229,San Mateo,MTC,0
25297,1101,San Francisco,MTC,0
25298,1137,San Francisco,MTC,0
25299,1140,San Francisco,MTC,0
25300,1101,San Francisco,MTC,0
25301,1137,San Francisco,MTC,0
25302,1138,San Francisco,MTC,0
25303,1101,San Francisco,MTC,0
25304,1140,San Francisco,MTC,0
25305,1138,San Francisco,MTC,0
25306,1140,San Francisco,MTC,0
25307,1101,San Francisco,MTC,0
25308,1140,San Francisco,MTC,0
25309,1140,San Francisco,MTC,0
25310,1140,San Francisco,MTC,0
25311,1140,San Francisco,MTC,0
25312,1140,San Francisco,MTC,0
25313,114,Humboldt,Rest of State,0
25314,1140,San Francisco,MTC,0
25315,1184,San Mateo,MTC,0
25316,1101,San Francisco,MTC,0
25317,1028,San Francisco,MTC,0
25318,1162,San Francisco,MTC,0
25319,1162,San Francisco,MTC,0
25320,1103,San Francisco,MTC,0
25321,1267,San Mateo,MTC,0
25322,1149,San Francisco,MTC,0
25323,1149,San Francisco,MTC,0
25324,1149,San Francisco,MTC,0
25325,1149,San Francisco,MTC,0
25326,1149,San Francisco,MTC,0
25327,1149,San Francisco,MTC,0
25328,1150,San Francisco,MTC,0
25329,1150,San Francisco,MTC,0
25330,1162,San Francisco,MTC,0
25331,1162,San Francisco,MTC,0
25332,1162,San Francisco,MTC,0
25333,1162,San Francisco,MTC,0
25334,1028,San Francisco,MTC,0
25335,1230,San Mateo,MTC,0
25336,1025,San Francisco,MTC,0
25337,1051,San Francisco,MTC,0
25338,1053,San Francisco,MTC,0
25339,1052,San Francisco,MTC,0
25340,1052,San Francisco,MTC,0
25341,1051,San Francisco,MTC,0
25342,1025,San Francisco,MTC,0
25343,1025,San Francisco,MTC,0
25345,1053,San Francisco,MTC,0
25346,1051,San Francisco,MTC,0
25347,1053,San Francisco,MTC,0
25348,1051,San Francisco,MTC,0
25349,1157,San Francisco,MTC,0
25350,1001,San Francisco,MTC,0
25351,1026,San Francisco,MTC,0
25352,1026,San Francisco,MTC,0
25353,1026,San Francisco,MTC,0
25354,1026,San Francisco,MTC,0
25355,1229,San Mateo,MTC,0
25356,1080,San Francisco,MTC,0
25357,1050,San Francisco,MTC,0
25358,1080,San Francisco,MTC,0
25359,1157,San Francisco,MTC,0
25360,1229,San Mateo,MTC,0
25361,1026,San Francisco,MTC,0
25362,1026,San Francisco,MTC,0
25363,1080,San Francisco,MTC,0
25364,1103,San Francisco,MTC,0
25365,1190,San Francisco,MTC,0
25366,1192,San Francisco,MTC,0
25367,1191,San Francisco,MTC,0
25368,1056,San Francisco,MTC,0
25369,1056,San Francisco,MTC,0
25370,1056,San Francisco,MTC,0
25371,1056,San Francisco,MTC,0
25374,907,Marin,MTC,0
25375,907,Marin,MTC,0
25376,1022,San Francisco,MTC,0
25377,1020,San Francisco,MTC,0
25378,1020,San Francisco,MTC,0
25379,1022,San Francisco,MTC,0
25380,1020,San Francisco,MTC,0
25381,1020,San Francisco,MTC,0
25382,1020,San Francisco,MTC,0
25383,1020,San Francisco,MTC,0
25384,1020,San Francisco,MTC,0
25385,1073,San Francisco,MTC,0
25386,1012,San Francisco,MTC,0
25388,1020,San Francisco,MTC,0
25389,1023,San Francisco,MTC,0
25390,1001,San Francisco,MTC,0
25391,1001,San Francisco,MTC,0
25392,1000,San Francisco,MTC,0
25393,1001,San Francisco,MTC,0
25394,1001,San Francisco,MTC,0
25395,1000,San Francisco,MTC,0
25396,1000,San Francisco,MTC,0
25397,1001,San Francisco,MTC,0
25398,1000,San Francisco,MTC,0
25399,1040,San Francisco,MTC,0
25400,1040,San Francisco,MTC,0
25401,1171,San Francisco,MTC,0
25402,1023,San Francisco,MTC,0
25403,1023,San Francisco,MTC,0
25404,1171,San Francisco,MTC,0
25405,1024,San Francisco,MTC,0
25406,906,Marin,MTC,0
25407,1171,San Francisco,MTC,0
25408,1171,San Francisco,MTC,0
25409,907,Marin,MTC,0
25410,1024,San Francisco,MTC,0
25411,907,Marin,MTC,0
25412,907,Marin,MTC,0
25413,1022,San Francisco,MTC,0
25414,1020,San Francisco,MTC,0
25415,1020,San Francisco,MTC,0
25416,1020,San Francisco,MTC,0
25417,1020,San Francisco,MTC,0
25418,907,Marin,MTC,0
25419,1023,San Francisco,MTC,0
25420,1023,San Francisco,MTC,0
25421,1023,San Francisco,MTC,0
25422,1023,San Francisco,MTC,0
25423,1162,San Francisco,MTC,0
25424,1017,San Francisco,MTC,0
25425,1023,San Francisco,MTC,0
25426,1018,San Francisco,MTC,0
25427,1162,San Francisco,MTC,0
25428,1024,San Francisco,MTC,0
25429,1018,San Francisco,MTC,0
25430,1024,San Francisco,MTC,0
25431,1024,San Francisco,MTC,0
25432,1024,San Francisco,MTC,0
25433,1024,San Francisco,MTC,0
25434,1024,San Francisco,MTC,0
25435,1024,San Francisco,MTC,0
25436,1024,San Francisco,MTC,0
25437,1024,San Francisco,MTC,0
25438,1024,San Francisco,MTC,0
25439,1024,San Francisco,MTC,0
25440,1024,San Francisco,MTC,0
25441,1024,San Francisco,MTC,0
25442,1024,San Francisco,MTC,0
25443,1160,San Francisco,MTC,0
25444,1014,San Francisco,MTC,0
25445,1014,San Francisco,MTC,0
25446,1014,San Francisco,MTC,0
25447,1024,San Francisco,MTC,0
25448,1024,San Francisco,MTC,0
25449,1023,San Francisco,MTC,0
25450,1023,San Francisco,MTC,0
25451,1021,San Francisco,MTC,0
25452,1021,San Francisco,MTC,0
25453,1021,San Francisco,MTC,0
25454,1018,San Francisco,MTC,0
25455,1019,San Francisco,MTC,0
25456,1019,San Francisco,MTC,0
25457,1050,San Francisco,MTC,0
25458,1024,San Francisco,MTC,0
25459,1018,San Francisco,MTC,0
25460,1019,San Francisco,MTC,0
25461,1019,San Francisco,MTC,0
25462,1018,San Francisco,MTC,0
25463,1018,San Francisco,MTC,0
25464,1016,San Francisco,MTC,0
25465,1021,San Francisco,MTC,0
25466,1080,San Francisco,MTC,0
25467,1039,San Francisco,MTC,0
25468,1026,San Francisco,MTC,0
25469,1039,San Francisco,MTC,0
25470,1027,San Francisco,MTC,0
25471,1027,San Francisco,MTC,0
25472,1027,San Francisco,MTC,0
25473,1125,San Francisco,MTC,0
25474,1027,San Francisco,MTC,0
25475,1015,San Francisco,MTC,0
25476,1015,San Francisco,MTC,0
25477,1014,San Francisco,MTC,0
25478,1014,San Francisco,MTC,0
25479,1014,San Francisco,MTC,0
25480,1014,San Francisco,MTC,0
25481,1014,San Francisco,MTC,0
25482,1014,San Francisco,MTC,0
25483,1015,San Francisco,MTC,0
25484,1014,San Francisco,MTC,0
25485,1014,San Francisco,MTC,0
25486,1014,San Francisco,MTC,0
25487,1142,San Francisco,MTC,0
25488,1027,San Francisco,MTC,0
25489,1027,San Francisco,MTC,0
25490,907,Marin,MTC,0
25491,1053,San Francisco,MTC,0
25492,907,Marin,MTC,0
25493,1141,San Francisco,MTC,0
25494,1052,San Francisco,MTC,0
25495,1192,San Francisco,MTC,0
25496,1141,San Francisco,MTC,0
25497,1149,San Francisco,MTC,0
25498,1149,San Francisco,MTC,0
25499,1142,San Francisco,MTC,0
25500,1141,San Francisco,MTC,0
25501,1055,San Francisco,MTC,0
25502,1141,San Francisco,MTC,0
25503,1039,San Francisco,MTC,0
25504,1001,San Francisco,MTC,0
25505,1001,San Francisco,MTC,0
25506,1059,San Francisco,MTC,0
25508,1171,San Francisco,MTC,0
25509,907,Marin,MTC,0
25510,1015,San Francisco,MTC,0
25511,1047,San Francisco,MTC,0
25512,1047,San Francisco,MTC,0
25513,1047,San Francisco,MTC,0
25514,1015,San Francisco,MTC,0
25515,1047,San Francisco,MTC,0
25516,1047,San Francisco,MTC,0
25517,1171,San Francisco,MTC,0
25518,1043,San Francisco,MTC,0
25519,1047,San Francisco,MTC,0
25520,1047,San Francisco,MTC,0
25521,1047,San Francisco,MTC,0
25522,1047,San Francisco,MTC,0
25523,1043,San Francisco,MTC,0
25524,1043,San Francisco,MTC,0
25526,1047,San Francisco,MTC,0
25527,1158,San Francisco,MTC,0
25528,907,Marin,MTC,0
25529,907,Marin,MTC,0
25530,907,Marin,MTC,0
25531,907,Marin,MTC,0
25532,907,Marin,MTC,0
25533,1145,San Francisco,MTC,0
25534,1145,San Francisco,MTC,0
25535,1144,San Francisco,MTC,0
25536,1143,San Francisco,MTC,0
25537,1143,San Francisco,MTC,0
25538,1143,San Francisco,MTC,0
25539,1147,San Francisco,MTC,0
25540,1149,San Francisco,MTC,0
25541,1149,San Francisco,MTC,0
25542,1149,San Francisco,MTC,0
25543,1143,San Francisco,MTC,0
25544,1144,San Francisco,MTC,0
25545,1043,San Francisco,MTC,0
25546,1145,San Francisco,MTC,0
25547,1144,San Francisco,MTC,0
25548,1142,San Francisco,MTC,0
25549,1172,San Francisco,MTC,0
25550,1172,San Francisco,MTC,0
25551,1147,San Francisco,MTC,0
25552,1172,San Francisco,MTC,0
25553,1172,San Francisco,MTC,0
25554,1172,San Francisco,MTC,0
25555,1054,San Francisco,MTC,0
25556,906,Marin,MTC,0
25557,1148,San Francisco,MTC,0
25558,1170,San Francisco,MTC,0
25559,1147,San Francisco,MTC,0
25560,1147,San Francisco,MTC,0
25561,1143,San Francisco,MTC,0
25562,1172,San Francisco,MTC,0
25563,1152,San Francisco,MTC,0
25564,1147,San Francisco,MTC,0
25565,906,Marin,MTC,0
25566,1146,San Francisco,MTC,0
25567,906,Marin,MTC,0
25568,1057,San Francisco,MTC,0
25569,1002,San Francisco,MTC,0
25570,906,Marin,MTC,0
25571,1152,San Francisco,MTC,0
25572,1111,San Francisco,MTC,0
25573,1111,San Francisco,MTC,0
25574,1111,San Francisco,MTC,0
25575,1845,Santa Clara,MTC,0
25576,1811,Santa Clara,MTC,0
25577,1114,San Francisco,MTC,0
25578,1114,San Francisco,MTC,0
25579,1115,San Francisco,MTC,0
25580,1151,San Francisco,MTC,0
25581,1133,San Francisco,MTC,0
25582,1151,San Francisco,MTC,0
25583,1135,San Francisco,MTC,0
25584,1151,San Francisco,MTC,0
25585,1147,San Francisco,MTC,0
25586,906,Marin,MTC,0
25587,906,Marin,MTC,0
25588,906,Marin,MTC,0
25589,906,Marin,MTC,0
25590,1060,San Francisco,MTC,0
25591,113,Humboldt,Rest of State,0
25593,1043,San Francisco,MTC,0
25594,1047,San Francisco,MTC,0
25595,1045,San Francisco,MTC,0
25596,1045,San Francisco,MTC,0
25597,1043,San Francisco,MTC,0
25598,1043,San Francisco,MTC,0
25599,1811,Santa Clara,MTC,0
25600,1800,Santa Clara,MTC,0
25601,1146,San Francisco,MTC,0
25602,1119,San Francisco,MTC,0
25603,1045,San Francisco,MTC,0
25604,1045,San Francisco,MTC,0
25605,1116,San Francisco,MTC,0
25606,1112,San Francisco,MTC,0
25607,1130,San Francisco,MTC,0
25608,1132,San Francisco,MTC,0
25609,1046,San Francisco,MTC,0
25610,1042,San Francisco,MTC,0
25611,1046,San Francisco,MTC,0
25612,1046,San Francisco,MTC,0
25613,1046,San Francisco,MTC,0
25614,1046,San Francisco,MTC,0
25615,1046,San Francisco,MTC,0
25616,1046,San Francisco,MTC,0
25617,1042,San Francisco,MTC,0
25618,1118,San Francisco,MTC,0
25619,1118,San Francisco,MTC,0
25620,1042,San Francisco,MTC,0
25621,1132,San Francisco,MTC,0
25622,906,Marin,MTC,0
25623,1137,San Francisco,MTC,0
25624,1166,San Francisco,MTC,0
25625,1166,San Francisco,MTC,0
25626,1120,San Francisco,MTC,0
25627,1120,San Francisco,MTC,0
25628,1120,San Francisco,MTC,0
25629,1137,San Francisco,MTC,0
25630,1137,San Francisco,MTC,0
25631,1138,San Francisco,MTC,0
25632,1130,San Francisco,MTC,0
25633,1130,San Francisco,MTC,0
25634,1138,San Francisco,MTC,0
25635,1138,San Francisco,MTC,0
25636,1138,San Francisco,MTC,0
25637,1134,San Francisco,MTC,0
25639,1135,San Francisco,MTC,0
25640,1136,San Francisco,MTC,0
25641,1136,San Francisco,MTC,0
25642,1136,San Francisco,MTC,0
25643,1136,San Francisco,MTC,0
25644,1136,San Francisco,MTC,0
25645,906,Marin,MTC,0
25646,1127,San Francisco,MTC,0
25647,1136,San Francisco,MTC,0
25648,1137,San Francisco,MTC,0
25649,1136,San Francisco,MTC,0
25650,1127,San Francisco,MTC,0
25651,1126,San Francisco,MTC,0
25652,1134,San Francisco,MTC,0
25653,1128,San Francisco,MTC,0
25654,1140,San Francisco,MTC,0
25655,1138,San Francisco,MTC,0
25656,1138,San Francisco,MTC,0
25657,1129,San Francisco,MTC,0
25658,1129,San Francisco,MTC,0
25659,1129,San Francisco,MTC,0
25660,1146,San Francisco,MTC,0
25661,1146,San Francisco,MTC,0
25662,1151,San Francisco,MTC,0
25663,1127,San Francisco,MTC,0
